City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Couldiness,Wind Speed
1625,Saint-Philippe,RE,-21.3585,55.7679,79.21,83,47,15.61
1626,Kapaa,US,22.0752,-159.319,75.52,79,90,24.16
1627,Bambous Virieux,MU,-20.3428,57.7575,77.25,65,40,13.8
1628,Yaan,NG,7.3833,8.5667,74.46,89,98,4.52
1629,New Norfolk,AU,-42.7826,147.0587,53.1,57,14,2.84
1630,Panzhihua,CN,26.5851,101.7128,85.19,51,80,1.66
1631,Ushuaia,AR,-54.8,-68.3,35.26,75,20,6.91
1632,Kruisfontein,ZA,-34.0033,24.7314,68.88,59,92,5.44
1633,Santa Marta,CO,11.2408,-74.199,79.99,74,66,11.16
1634,Hobart,AU,-42.8794,147.3294,53.46,54,20,8.05
1635,Hobart,AU,-42.8794,147.3294,53.46,54,20,8.05
1636,Hobart,AU,-42.8794,147.3294,53.46,54,20,8.05
1637,Coos Bay,US,43.3665,-124.2179,58.01,94,90,6.91
1638,Chipinge,ZW,-20.1883,32.6236,79.79,21,0,1.32
1639,Barrow,US,71.2906,-156.7887,24.82,86,1,4.61
1640,Cape Town,ZA,-33.9258,18.4232,66.11,85,75,1.01
1641,Hithadhoo,MV,-0.6,73.0833,82.49,75,100,14.9
1642,Paulo Afonso,BR,-9.4061,-38.2147,70.83,85,100,10.49
1643,Mali,GN,12.079,-12.2982,63.57,88,100,1.03
1644,Saskylakh,RU,71.9167,114.0833,33.6,97,100,15.55
1645,Ghanzi,BW,-21.5667,21.7833,86.23,13,0,13.09
1646,Rikitea,PF,-23.1203,-134.9692,73.78,73,4,15.93
1647,Vaini,TO,-21.2,-175.2,69.96,88,75,4.61
1648,Ushuaia,AR,-54.8,-68.3,35.26,75,20,6.91
1649,Avera,US,33.194,-82.5271,62.71,78,0,4.74
1650,Marsa Matruh,EG,31.3525,27.2453,77.2,57,40,9.22
1651,Hilo,US,19.7297,-155.09,77.29,90,90,9.22
1652,Kruisfontein,ZA,-34.0033,24.7314,68.88,59,92,5.44
1653,Port Elizabeth,ZA,-33.918,25.5701,71.1,68,0,13.8
1654,Mataura,NZ,-46.1927,168.8643,42.48,92,95,1.59
1655,Ushuaia,AR,-54.8,-68.3,35.26,75,20,6.91
1656,Mataura,NZ,-46.1927,168.8643,42.48,92,95,1.59
1657,Puerto Ayora,EC,-0.7393,-90.3518,68.65,90,94,7.72
1658,Mar Del Plata,AR,-38.0023,-57.5575,57.0,47,2,11.99
1659,Kungurtug,RU,50.5994,97.5228,45.36,35,100,2.19
1660,Lompoc,US,34.6391,-120.4579,58.68,95,90,3.44
1661,Talnakh,RU,69.4865,88.3972,41.23,43,35,1.68
1662,Albany,US,42.6001,-73.9662,60.46,85,89,1.99
1663,Mataura,NZ,-46.1927,168.8643,42.48,92,95,1.59
1664,Upernavik,GL,72.7868,-56.1549,19.62,61,0,4.7
1665,Vila Velha,BR,-20.3297,-40.2925,67.95,83,20,5.75
1666,Tuktoyaktuk,CA,69.4541,-133.0374,33.6,96,100,13.31
1667,Cape Town,ZA,-33.9258,18.4232,66.11,85,75,1.01
1668,Atuona,PF,-9.8,-139.0333,77.7,77,60,19.8
1669,Camabatela,AO,-8.1881,15.375,69.03,69,92,5.84
1670,Port Alfred,ZA,-33.5906,26.891,68.18,68,85,7.16
1671,Albany,US,42.6001,-73.9662,60.46,85,89,1.99
1672,Bluff,NZ,-46.6,168.3333,42.8,60,83,9.66
1673,Padang,ID,-0.9492,100.3543,84.25,82,100,3.74
1674,Barabai,ID,-2.5833,115.3833,83.82,80,86,1.23
1675,Busselton,AU,-33.65,115.3333,60.04,79,46,11.39
1676,Nuuk,GL,64.1835,-51.7216,27.88,68,0,5.99
1677,Northam,GB,51.0333,-4.2167,60.39,94,8,10.83
1678,Novyy Urengoy,RU,66.0833,76.6333,41.38,57,6,7.36
1679,Nikolskoye,RU,59.7035,30.7861,50.4,85,100,9.82
1680,Port Elizabeth,ZA,-33.918,25.5701,71.1,68,0,13.8
1681,Tuktoyaktuk,CA,69.4541,-133.0374,33.6,96,100,13.31
1682,Tessalit,ML,20.1986,1.0114,90.93,10,3,16.71
1683,Butaritari,KI,3.0707,172.7902,83.17,76,22,12.93
1684,Ahuimanu,US,21.4447,-157.8378,78.51,81,40,11.5
1685,Hermanus,ZA,-34.4187,19.2345,65.89,82,100,5.82
1686,Barrow,US,71.2906,-156.7887,24.82,86,1,4.61
1687,Albany,US,42.6001,-73.9662,60.46,85,89,1.99
1688,Albany,US,42.6001,-73.9662,60.46,85,89,1.99
1689,Dumai,ID,1.6833,101.45,86.95,72,73,2.28
1690,Mildura,AU,-34.2,142.15,66.16,19,0,5.75
1691,Jamestown,US,42.097,-79.2353,51.71,94,90,10.36
1692,Rikitea,PF,-23.1203,-134.9692,73.78,73,4,15.93
1693,Hermanus,ZA,-34.4187,19.2345,65.89,82,100,5.82
1694,Bethel,US,41.3712,-73.414,60.91,92,75,0.0
1695,Hambantota,LK,6.1241,81.1185,84.54,84,40,19.57
1696,Koslan,RU,63.4564,48.8989,46.65,94,100,7.25
1697,Lewistown,US,40.5992,-77.5714,58.89,71,1,4.0
1698,Punta Arenas,CL,-53.15,-70.9167,32.11,93,40,5.75
1699,Rikitea,PF,-23.1203,-134.9692,73.78,73,4,15.93
1700,Puerto Ayora,EC,-0.7393,-90.3518,68.65,90,94,7.72
1701,Tomatlan,MX,19.9333,-105.25,72.52,91,100,4.45
1702,Umm Kaddadah,SD,13.6017,26.6876,82.81,53,44,9.19
1703,Dalvik,IS,65.9702,-18.5286,39.13,98,100,22.7
1704,Clyde River,CA,70.4692,-68.5914,24.13,88,17,5.06
1705,Bluff,NZ,-46.6,168.3333,42.8,60,83,9.66
1706,Gorno-Altaysk,RU,51.9561,85.955,36.12,93,100,10.16
1707,Anadyr,RU,64.75,177.4833,36.1,80,75,4.0
1708,Coquimbo,CL,-29.9533,-71.3436,49.73,93,0,2.3
1709,Ushuaia,AR,-54.8,-68.3,35.26,75,20,6.91
1710,Fortuna,US,40.5982,-124.1573,59.41,71,90,1.01
1711,Avarua,CK,-21.2078,-159.775,69.85,94,20,1.14
1712,Busselton,AU,-33.65,115.3333,60.04,79,46,11.39
1713,Alta Gracia,AR,-31.6529,-64.4283,52.57,44,0,2.39
1714,Cherskiy,RU,68.75,161.3,31.3,92,100,10.02
1715,Saint George,US,37.1041,-113.5841,76.95,36,1,4.0
1716,Khatanga,RU,71.9667,102.5,36.75,74,100,11.41
1717,Port Alfred,ZA,-33.5906,26.891,68.18,68,85,7.16
1718,Busselton,AU,-33.65,115.3333,60.04,79,46,11.39
1719,Butaritari,KI,3.0707,172.7902,83.17,76,22,12.93
1720,Lebu,CL,-37.6167,-73.65,46.08,85,16,13.98
1721,Zelenoborskiy,RU,66.845,32.3622,46.63,90,100,1.66
1722,Rikitea,PF,-23.1203,-134.9692,73.78,73,4,15.93
1723,Punta Arenas,CL,-53.15,-70.9167,32.11,93,40,5.75
1724,Avarua,CK,-21.2078,-159.775,69.85,94,20,1.14
1725,Geraldton,AU,-28.7667,114.6,68.41,56,40,16.11
1726,Puerto Ayora,EC,-0.7393,-90.3518,68.65,90,94,7.72
1727,Winslow,US,35.0242,-110.6974,62.78,69,1,1.01
1728,Abu Zabad,SD,12.35,29.25,82.15,56,100,8.12
1729,Ikornnes,NO,62.3873,6.557,65.12,83,100,3.0
1730,Vanimo,PG,-2.6741,141.3028,82.53,78,100,7.25
1731,Ambatondrazaka,MG,-17.8333,48.4167,75.63,45,1,11.56
1732,Valparaiso,CL,-33.0393,-71.6273,54.48,78,0,3.44
1733,Ribeira Grande,PT,38.5167,-28.7,66.6,88,40,4.61
1734,Bluff,NZ,-46.6,168.3333,42.8,60,83,9.66
1735,Busselton,AU,-33.65,115.3333,60.04,79,46,11.39
1736,Xicotencatl,MX,23.0167,-98.8833,76.48,83,100,2.62
1737,Albany,US,42.6001,-73.9662,60.46,85,89,1.01
1738,Freeport,US,40.6576,-73.5832,64.96,80,28,1.99
1739,Hobyo,SO,5.3505,48.5268,85.39,61,13,22.15
1740,Khatanga,RU,71.9667,102.5,36.75,74,100,11.41
1741,Qaanaaq,GL,77.484,-69.3632,16.12,72,25,7.85
1742,Jamestown,US,42.097,-79.2353,51.71,95,93,1.01
1743,Siderno,IT,38.2779,16.302,83.77,62,14,3.94
1744,Hithadhoo,MV,-0.6,73.0833,82.49,75,100,14.9
1745,Potosi,BO,-19.5836,-65.7531,43.75,59,0,5.44
1746,Hobart,AU,-42.8794,147.3294,53.46,54,20,6.91
1747,Port-Cartier,CA,50.0334,-66.8654,53.82,97,100,6.38
1748,Thompson,CA,55.7435,-97.8558,42.96,87,75,0.0
1749,Severo-Kurilsk,RU,50.6789,156.125,46.92,88,4,10.36
1750,Narsaq,GL,60.9167,-46.05,30.76,46,6,8.48
1751,Mahebourg,MU,-20.4081,57.7,77.29,65,40,13.8
1752,Aranos,NA,-24.1333,19.1167,85.87,9,0,14.18
1753,Cape Town,ZA,-33.9258,18.4232,66.11,84,75,1.99
1754,Praya,CV,14.9215,-23.5087,77.54,83,75,9.22
1755,Tuktoyaktuk,CA,69.4541,-133.0374,33.6,96,100,13.31
1756,Mielec,PL,50.2871,21.4239,64.65,71,65,2.77
1757,Cherskiy,RU,68.75,161.3,31.3,92,100,10.02
1758,Albany,US,42.6001,-73.9662,60.46,85,89,1.01
1759,Conde,BR,-7.2597,-34.9075,74.66,88,75,4.61
1760,Faanui,PF,-16.4833,-151.75,79.68,74,23,10.38
1761,Lasa,IT,46.6166,10.7002,61.02,78,38,5.14
1762,Upernavik,GL,72.7868,-56.1549,19.62,61,0,4.7
1763,Cap Malheureux,MU,-19.9842,57.6142,77.49,66,1,11.99
1764,Kisangani,CD,0.5167,25.2,73.8,85,100,4.0
1765,Bergen,NO,60.392,5.328,60.15,74,75,12.66
1766,Ushuaia,AR,-54.8,-68.3,35.26,75,20,6.91
1767,Sicuani,PE,-14.2694,-71.2261,41.59,87,97,4.03
1768,Souillac,MU,-20.5167,57.5167,77.38,65,40,13.8
1769,Albany,US,42.6001,-73.9662,60.46,85,89,1.01
1770,Ejido Hermosillo,MX,32.5121,-114.9238,81.64,42,69,3.49
1771,Torbay,CA,47.6666,-52.7314,47.57,89,75,11.5
1772,Honolulu,US,21.3069,-157.8583,78.62,77,40,3.0
1773,Port Elizabeth,ZA,-33.918,25.5701,71.1,68,0,13.8
1774,Thompson,CA,55.7435,-97.8558,42.96,87,75,0.0
1775,Rikitea,PF,-23.1203,-134.9692,73.78,73,4,15.93
1776,Dingle,PH,10.9995,122.6711,84.83,77,57,4.09
1777,Harnosand,SE,62.6323,17.9379,53.01,69,94,8.28
1778,Tura,IN,25.5198,90.2201,89.24,65,23,2.89
1779,Ugoofaaru,MV,5.6667,73.0,78.03,87,100,26.55
1780,Frumusani,RO,44.2961,26.3256,72.25,29,0,2.57
1781,Butaritari,KI,3.0707,172.7902,83.17,76,22,12.93
1782,Bambous Virieux,MU,-20.3428,57.7575,77.25,65,40,13.8
1783,Busselton,AU,-33.65,115.3333,60.04,79,46,11.39
1784,Barrow,US,71.2906,-156.7887,24.82,86,1,4.61
1785,Mataura,NZ,-46.1927,168.8643,42.48,92,95,1.59
1786,Yellowknife,CA,62.456,-114.3525,37.42,99,20,1.01
1787,Mataura,NZ,-46.1927,168.8643,42.48,92,95,1.59
1788,Dikson,RU,73.5069,80.5464,36.14,83,100,20.92
1789,Rikitea,PF,-23.1203,-134.9692,73.78,73,4,15.93
1790,Mataura,NZ,-46.1927,168.8643,42.48,92,95,1.59
1791,Sika,GM,13.3546,-16.345,73.54,85,100,2.46
1792,Brae,GB,60.3964,-1.353,55.31,92,64,18.43
1793,Alta Floresta,BR,-9.8756,-56.0861,70.25,81,16,1.61
1794,Barrow,US,71.2906,-156.7887,24.82,86,1,4.61
1795,Lompoc,US,34.6391,-120.4579,58.68,95,90,3.44
1796,Cape Town,ZA,-33.9258,18.4232,66.11,84,75,1.99
1797,Busselton,AU,-33.65,115.3333,60.04,79,46,11.39
1798,Nikolskoye,RU,59.7035,30.7861,50.4,85,100,9.82
1799,Rikitea,PF,-23.1203,-134.9692,73.78,73,4,15.93
1800,Klaksvik,FO,62.2266,-6.589,54.52,91,100,30.38
1801,Hermanus,ZA,-34.4187,19.2345,65.89,82,100,5.82
1802,Ushuaia,AR,-54.8,-68.3,35.26,75,20,6.91
1803,Geraldton,AU,-28.7667,114.6,68.41,56,40,16.11
1804,Buala,SB,-8.145,159.5921,81.63,77,20,5.7
1805,Georgetown,MY,5.4112,100.3354,87.75,70,20,10.0
1806,Kamenka,RU,51.3223,42.7678,51.08,92,100,12.41
1807,Nelson Bay,AU,-32.7167,152.15,58.1,68,100,1.99
1808,Mataura,NZ,-46.1927,168.8643,42.48,92,95,1.59
1809,Cape Town,ZA,-33.9258,18.4232,66.11,84,75,1.99
1810,Inhambane,MZ,-23.865,35.3833,77.0,78,20,7.0
1811,Isangel,VU,-19.55,169.2667,70.09,70,27,9.28
1812,Necochea,AR,-38.5473,-58.7368,55.04,92,5,14.52
1813,Vardo,NO,70.3705,31.1107,46.92,85,99,2.8
1814,Noumea,NC,-22.2763,166.4572,67.98,65,21,12.91
1815,New Norfolk,AU,-42.7826,147.0587,53.1,58,14,2.84
1816,Tura,IN,25.5198,90.2201,89.24,65,23,2.89
1817,Anchorage,US,61.2181,-149.9003,37.2,86,20,1.01
1818,Vaini,TO,-21.2,-175.2,69.96,88,75,4.61
1819,Port Alfred,ZA,-33.5906,26.891,68.18,68,85,7.16
1820,Masuri,KR,35.8488,128.1492,72.95,67,98,7.25
1821,Meulaboh,ID,4.1363,96.1285,79.39,86,100,10.45
1822,Cape Town,ZA,-33.9258,18.4232,66.11,84,75,1.99
1823,Ushuaia,AR,-54.8,-68.3,35.26,75,20,6.91
1824,Kargil,IN,34.5667,76.1,63.59,16,0,2.86
1825,Kulhudhuffushi,MV,6.6221,73.07,77.16,92,100,30.38
1826,Busselton,AU,-33.65,115.3333,60.04,79,46,11.39
1827,Albany,US,42.6001,-73.9662,60.46,85,89,1.01
1828,Flin Flon,CA,54.7682,-101.865,45.66,92,97,1.1
1829,Provideniya,RU,64.3833,-173.3,32.85,77,71,6.64
1830,Qaanaaq,GL,77.484,-69.3632,16.12,72,25,7.85
1831,Mount Isa,AU,-20.7333,139.5,94.77,10,6,6.91
1832,Buala,SB,-8.145,159.5921,81.63,77,20,5.7
1833,Albany,US,42.6001,-73.9662,60.46,85,89,1.01
1834,Honiara,SB,-9.4333,159.95,79.7,87,66,5.86
1835,Torbay,CA,47.6666,-52.7314,47.57,89,75,11.5
1836,Hithadhoo,MV,-0.6,73.0833,82.49,75,100,14.9
1837,Port Hardy,CA,50.6996,-127.4199,55.4,100,90,5.75
1838,San Patricio,US,28.017,-97.5169,76.84,64,99,4.52
1839,Saskylakh,RU,71.9167,114.0833,33.6,97,100,15.55
1840,Ibipeba,BR,-11.6408,-42.0111,63.28,87,35,8.68
1841,Boguchany,RU,58.3814,97.4531,46.58,45,100,6.93
1842,Rikitea,PF,-23.1203,-134.9692,73.78,73,4,15.93
1843,Grand Gaube,MU,-20.0064,57.6608,78.39,64,1,10.0
1844,Namibe,AO,-15.1961,12.1522,66.43,74,38,5.1
1845,Koumac,NC,-20.5667,164.2833,71.02,74,99,12.21
1846,Bluff,NZ,-46.6,168.3333,42.8,60,83,9.66
1847,Rikitea,PF,-23.1203,-134.9692,73.78,73,4,15.93
1848,New Norfolk,AU,-42.7826,147.0587,53.1,58,14,2.84
1849,Chokurdakh,RU,70.6333,147.9167,32.68,98,100,16.58
1850,Tautira,PF,-17.7333,-149.15,78.82,79,7,14.47
1851,Azogues,EC,-2.7333,-78.8333,50.23,97,100,4.25
1852,Cape Town,ZA,-33.9258,18.4232,66.11,84,75,1.99
1853,Bredasdorp,ZA,-34.5322,20.0403,61.29,81,100,4.99
1854,Bowen,AU,-20.0167,148.2333,71.91,70,15,14.27
1855,Jamestown,US,42.097,-79.2353,51.71,95,93,1.01
1856,Kapaa,US,22.0752,-159.319,75.52,79,90,24.16
